0,0
0.0,0.0
0.0,0.0
8.14,0.0
578.89,0.0
1223.9299999999998,0.0
2150.75,2.0
2825.23,5.0
3091.3100000000004,8.0
3494.33,11.0
3642.08,13.0
3937.1400000000003,15.0
4505.139999999999,16.0
4553.92,17.0
5013.38,20.0
4981.34,20.0
5108.3,21.0
5646.33,21.0
6102.34,23.0
6296.97,26.0
6312.5599999999995,28.0
6396.1900000000005,30.0
6340.3,31.0
6528.75,32.0
6284.74,32.0
6230.32,32.0
6182.61,31.0
6115.37,30.0
5940.58,29.0
6124.719999999999,29.0
6315.83,30.0
6432.48,31.0
6461.889999999999,32.0
6199.719999999999,31.0
5680.0,31.0
5729.71,29.0
5580.98,28.0
5345.59,27.0
5253.19,26.0
4782.07,26.0
4792.33,24.0
5534.09,22.0
6149.79,22.0
6086.629999999999,25.0
6019.09,27.0
5893.61,27.0
5683.7,26.0
5576.969999999999,26.0
5403.67,26.0
4907.56,25.0
4528.13,24.0
3673.3900000000003,22.0
3141.36,21.0
3084.1099999999997,14.0
3204.9,13.0
2532.36,13.0
2422.98,13.0
2628.73,11.0
2709.44,10.0
2612.45,10.0
2606.9,11.0
2397.6800000000003,11.0
1740.46,11.0
1540.33,11.0
1389.03,11.0
1248.93,10.0
1158.67,9.0
1049.27,9.0
1442.04,9.0
1947.33,9.0
3054.26,10.0
3785.9,11.0
4101.17,14.0
4216.15,17.0
4361.84,19.0
4415.4,19.0
4541.360000000001,19.0
4560.22,19.0
4567.4400000000005,20.0
4505.59,19.0
5061.33,19.0
5337.23,18.0
5507.74,20.0
5595.91,22.0
5701.25,23.0
5466.09,23.0
4747.91,23.0
4664.52,23.0
4378.61,20.0
4200.84,19.0
4098.38,17.0
3098.26,14.0
2141.15,14.0
1872.89,13.0
2002.58,13.0
2004.29,12.0
1784.6799999999998,11.0
1486.45,11.0
1955.6299999999999,10.0
2356.7200000000003,9.0
2697.16,10.0
3457.61,11.0
3770.01,12.0
3857.42,13.0
3831.55,13.0
3560.38,13.0
3863.04,13.0
4783.58,12.0
5620.74,15.0
6319.38,19.0
7223.6,23.0
7634.63,28.0
7771.08,32.0
7593.47,36.0
7351.04,37.0
7339.26,35.0
