0,0
0,0
2776.73,7.0
3038.98,7.0
3174.41,8.0
3035.87,9.0
3058.6,9.0
3056.99,9.0
3046.38,8.0
2972.5299999999997,8.0
2847.1,8.0
2752.9,8.0
2822.49,7.0
2909.32,7.0
3019.38,7.0
3071.5,8.0
3118.49,8.0
3180.4700000000003,9.0
3230.25,9.0
3237.46,9.0
3031.54,9.0
3132.98,9.0
3188.16,9.0
3216.01,9.0
3237.9399999999996,9.0
3285.24,9.0
3288.77,10.0
3296.26,9.0
3176.85,9.0
3187.46,9.0
3230.25,8.0
3255.63,8.0
3266.6499999999996,9.0
3266.6499999999996,9.0
3307.38,9.0
3371.9300000000003,9.0
3391.26,9.0
3426.6800000000003,10.0
3446.5,10.0
3426.6800000000003,10.0
3407.0299999999997,10.0
3446.5,10.0
3446.5,10.0
3438.46,10.0
3438.46,10.0
3466.5,10.0
3478.5200000000004,10.0
3490.65,10.0
3482.54,10.0
3490.65,10.0
3450.35,10.0
3470.41,10.0
3519.33,9.0
3531.71,10.0
3502.91,10.0
3470.41,10.0
3462.37,10.0
3450.35,9.0
3323.3199999999997,9.0
3297.3,9.0
3271.6099999999997,9.0
3185.45,9.0
3249.06,9.0
3337.48,9.0
3376.38,9.0
3383.9300000000003,10.0
3250.64,11.0
3334.99,10.0
3502.91,9.0
3527.63,10.0
3590.49,11.0
3650.9300000000003,11.0
3668.77,12.0
3722.3,12.0
3259.82,13.0
3278.58,12.0
3278.58,11.0
3247.24,10.0
3144.91,10.0
3060.73,9.0
3216.59,9.0
3422.1400000000003,9.0
3390.13,10.0
3338.01,10.0
3342.31,9.0
3395.8199999999997,9.0
3426.6,9.0
3434.46,9.0
3434.46,10.0
3490.65,10.0
3486.69,10.0
3391.26,10.0
3391.26,10.0
3426.6800000000003,9.0
3494.94,9.0
3478.5200000000004,9.0
3470.41,10.0
3829.26,10.0
3919.15,12.0
4188.889999999999,13.0
4402.06,14.0
4611.45,16.0
4693.96,18.0
4689.6900000000005,20.0
4770.200000000001,20.0
5205.04,22.0
5363.88,23.0
5512.34,24.0
5630.84,25.0
5691.24,26.0
5796.43,26.0
5832.63,27.0
5851.0599999999995,28.0
5520.360000000001,28.0
5445.72,26.0
5493.469999999999,24.0
5466.09,23.0
5408.35,22.0
5351.34,22.0
5336.21,21.0
5295.03,21.0
4914.43,20.0
4838.3,19.0
4751.86,19.0
4740.08,18.0
4401.92,18.0
4353.93,18.0
4386.9800000000005,17.0
4636.45,17.0
4572.98,18.0
4504.280000000001,18.0
4585.139999999999,17.0
4916.23,17.0
4957.389999999999,18.0
5052.51,19.0
5067.14,19.0
4473.81,19.0
4492.02,16.0
4479.89,16.0
4461.68,16.0
