0,0
2880.93,3122.56884765625
2710.38,2888.43603515625
2796.44,2888.43603515625
2882.8900000000003,2650.200927734375
2923.9700000000003,2650.200927734375
2950.04,2888.43603515625
2627.46,2888.43603515625
2459.62,2650.200927734375
2567.23,2650.200927734375
2819.23,2407.864013671875
2837.7,2650.200927734375
2847.05,2650.200927734375
2875.6099999999997,2650.200927734375
2864.51,2650.200927734375
2568.8,2650.200927734375
2468.32,2650.200927734375
2392.22,2407.864013671875
2577.7200000000003,2407.864013671875
2621.7200000000003,2650.200927734375
2592.58,2650.200927734375
2618.63,2650.200927734375
2686.09,2650.200927734375
2517.65,2650.200927734375
2392.34,2650.200927734375
2392.77,2407.864013671875
2551.76,2407.864013671875
2671.66,2407.864013671875
2795.85,2407.864013671875
2734.4300000000003,2650.200927734375
2710.38,2650.200927734375
2667.08,2650.200927734375
2640.26,2650.200927734375
2718.25,2650.200927734375
2940.67,2650.200927734375
3013.3999999999996,2650.200927734375
2902.88,2888.43603515625
2762.25,2888.43603515625
2626.86,2650.200927734375
2595.3,2407.864013671875
2617.65,2407.864013671875
2622.24,2407.864013671875
2608.92,2407.864013671875
2622.24,2407.864013671875
2658.59,2407.864013671875
2713.67,2407.864013671875
2791.33,2407.864013671875
2831.26,2650.200927734375
2785.8,2650.200927734375
2761.35,2650.200927734375
2781.21,2650.200927734375
2806.04,2650.200927734375
2771.69,2650.200927734375
2786.92,2650.200927734375
2757.94,2650.200927734375
2714.5699999999997,2650.200927734375
2551.55,2407.864013671875
2526.63,2407.864013671875
2518.38,2161.425048828125
2501.48,2161.425048828125
2329.8500000000004,2161.425048828125
2439.12,2161.425048828125
2484.08,2161.425048828125
2496.5299999999997,2161.425048828125
2509.05,2161.425048828125
2496.5299999999997,2161.425048828125
2509.05,2161.425048828125
2509.05,2161.425048828125
2513.3,2161.425048828125
2530.26,2161.425048828125
2509.05,2407.864013671875
2513.3,2161.425048828125
2534.41,2161.425048828125
2547.23,2161.425048828125
2560.14,2407.864013671875
2560.14,2407.864013671875
2551.55,2407.864013671875
2568.8,2407.864013671875
2644.23,2407.864013671875
2662.45,2407.864013671875
2690.13,2407.864013671875
2690.13,2407.864013671875
2699.48,2407.864013671875
2713.52,2407.864013671875
2722.96,2407.864013671875
2727.69,2407.864013671875
2732.46,2650.200927734375
2727.69,2650.200927734375
2741.98,2650.200927734375
2746.7799999999997,2407.864013671875
2766.06,2407.864013671875
2785.56,2650.200927734375
2815.3199999999997,2650.200927734375
3429.52,2650.200927734375
3548.3,2888.43603515625
3717.12,3352.599853515625
3841.98,3578.529052734375
4095.73,3800.35595703125
4671.74,4018.080810546875
5061.33,4231.7041015625
4895.58,4847.9609375
5061.33,4847.9609375
5280.66,4847.9609375
5439.129999999999,5045.17626953125
5511.35,5238.2890625
5511.35,5427.30029296875
5119.35,5427.30029296875
4272.35,5238.2890625
3984.87,4847.9609375
3552.3,3800.35595703125
3304.09,3578.529052734375
3128.06,3122.56884765625
2978.69,2888.43603515625
3038.3,2888.43603515625
3212.29,3122.56884765625
3281.73,3122.56884765625
3233.91,3352.599853515625
3867.96,3800.35595703125
4240.35,4018.080810546875
4358.89,4441.22509765625
4321.81,4847.9609375
4250.28,4847.9609375
4194.85,4646.64404296875
4051.5199999999995,4441.22509765625
4087.51,4231.7041015625
4250.28,4231.7041015625
4405.41,4231.7041015625
4959.38,4441.22509765625
5211.9,4847.9609375
5479.86,5427.30029296875
5764.77,5793.01611328125
5986.65,5969.72119140625
6288.17,6310.8251953125
6305.12,6635.52099609375
6357.969999999999,6635.52099609375
6538.49,6635.52099609375
6820.889999999999,6791.7158203125
7120.07,7091.7998046875
7525.8099999999995,7235.68896484375
7735.129999999999,7511.1611328125
8102.01,7893.60400390625
7950.93,8012.880859375
7921.959999999999,8012.880859375
7774.25,8012.880859375
6995.85,7770.22509765625
6744.36,7375.47607421875
6668.93,6791.7158203125
6668.93,6475.22412109375
6686.49,6310.8251953125
6538.49,6310.8251953125
6432.360000000001,6142.32421875
6345.0,5969.72119140625
6275.17,5793.01611328125
6122.780000000001,5612.208984375
6159.41,5612.208984375
6092.030000000001,5427.30029296875
5945.25,5427.30029296875
5960.04,5238.2890625
5974.99,5238.2890625
5960.04,5238.2890625
5925.13,5238.2890625
5925.13,5238.2890625
5910.18,5238.2890625
5910.18,5238.2890625
5861.02,5045.17626953125
5846.23,5045.17626953125
5831.6,5045.17626953125
5768.66,5045.17626953125
5768.66,5045.17626953125
5598.79,5045.17626953125
5511.35,5045.17626953125
5673.74,5045.17626953125
5891.1,5238.2890625
6307.709999999999,5427.30029296875
6594.6,5793.01611328125
6838.88,6142.32421875
7076.12,6475.22412109375
7461.139999999999,6791.7158203125
7397.52,7091.7998046875
6838.88,7091.7998046875
6803.12,6635.52099609375
6658.6,6310.8251953125
6560.5,6310.8251953125
6471.08,6142.32421875
6471.08,5969.72119140625
6487.639999999999,5793.01611328125
6560.5,5793.01611328125
6668.93,5969.72119140625
6668.93,6142.32421875
6594.6,6310.8251953125
6432.360000000001,6142.32421875
6449.110000000001,5969.72119140625
6504.389999999999,5793.01611328125
6521.34,5793.01611328125
6538.49,5969.72119140625
6629.51,6142.32421875
6521.34,6142.32421875
6377.92,6142.32421875
6361.36,5793.01611328125
6275.17,5612.208984375
6206.32,5427.30029296875
6138.42,5427.30029296875
6122.780000000001,5427.30029296875
6122.780000000001,5238.2890625
6040.71,5238.2890625
5974.99,5238.2890625
5880.76,5045.17626953125
5880.76,5045.17626953125
5831.6,4847.9609375
5831.6,4847.9609375
5910.18,4847.9609375
5910.18,5045.17626953125
5895.39,5238.2890625
5768.66,5045.17626953125
5740.18,5045.17626953125
5678.37,4847.9609375
5678.37,4646.64404296875
5603.66,4646.64404296875
5692.389999999999,4646.64404296875
5740.18,4646.64404296875
5740.18,4847.9609375
5692.389999999999,4847.9609375
5754.34,4847.9609375
5831.6,4847.9609375
5910.18,4847.9609375
6122.780000000001,5045.17626953125
6275.17,5612.208984375
6504.389999999999,5793.01611328125
6466.0599999999995,5969.72119140625
6361.36,6142.32421875
6138.42,6142.32421875
6005.41,5793.01611328125
5880.76,5427.30029296875
5692.389999999999,5238.2890625
5678.37,4847.9609375
5543.610000000001,4646.64404296875
5431.969999999999,4646.64404296875
5444.86,4441.22509765625
5399.65,4441.22509765625
5837.8,4441.22509765625
6454.719999999999,4646.64404296875
6726.799999999999,5427.30029296875
7894.66,6635.52099609375
8270.029999999999,7235.68896484375
8414.26,7642.744140625
8501.68,7893.60400390625
8546.28,8012.880859375
8227.19,8012.880859375
7747.039999999999,7893.60400390625
6857.09,7511.1611328125
6611.950000000001,6475.22412109375
6394.67,5969.72119140625
6307.709999999999,5793.01611328125
6259.17,5427.30029296875
6107.32,5427.30029296875
5960.04,5238.2890625
5768.66,5238.2890625
5412.68,4847.9609375
5272.77,4646.64404296875
5272.77,4441.22509765625
5241.98,4441.22509765625
5186.51,4441.22509765625
5186.51,4441.22509765625
5012.0599999999995,4441.22509765625
4770.84,4231.7041015625
4050.7200000000003,4018.080810546875
3939.68,3800.35595703125
3808.33,3578.529052734375
3394.1800000000003,3352.599853515625
