0,0,0,0,0,0,8000
0.0,0.0,-24.0,24.0,8000.0
0.0,0.0,-26.0,26.0,8000.0
0.0,0.0,-26.0,26.0,8000.0
0.0,0.0,-24.0,24.0,8000.0
0.0,0.0,-24.0,24.0,8000.0
0.0,0.0,-26.0,26.0,8000.0
0.0,0.0,-24.0,24.0,8000.0
0.0,0.0,-26.0,26.0,8000.0
0.0,0.0,-24.0,24.0,8000.0
0.0,0.0,-26.0,26.0,8000.0
0.0,0.0,-26.0,26.0,8000.0
0.0,0.0,-24.0,24.0,8000.0
0.0,0.0,-24.0,24.0,8000.0
0.0,0.0,-26.0,26.0,8000.0
0.0,0.0,-24.0,24.0,8000.0
0.0,0.0,-24.0,24.0,8000.0
0.0,0.0,-24.0,24.0,8000.0
0.0,0.0,-24.0,24.0,8000.0
0.0,0.0,-24.0,24.0,8000.0
0.0,0.0,-24.0,24.0,8000.0
0.0,0.0,-26.0,26.0,8000.0
0.0,0.0,7976.0,24.0,8000.0
0.0,0.0,7904.0,96.0,8000.0
0.0,0.0,7768.0,232.0,8000.0
0.0,0.0,7580.0,420.0,8000.0
0.0,0.0,7396.0,604.0,8000.0
0.0,0.0,7204.0,796.0,8000.0
0.0,0.0,7012.0,988.0,8000.0
0.0,0.0,6794.0,1206.0,8000.0
0.0,0.0,6564.0,1436.0,8000.0
0.0,0.0,6372.0,1628.0,8000.0
0.0,0.0,6160.0,1840.0,8000.0
0.0,0.0,5952.0,2048.0,8000.0
0.0,0.0,5762.0,2238.0,8000.0
0.0,0.0,5554.0,2446.0,8000.0
0.0,0.0,5356.0,2644.0,8000.0
0.0,0.0,5144.0,2856.0,8000.0
0.0,0.0,4954.0,3046.0,8000.0
0.0,0.0,4760.0,3240.0,8000.0
0.0,0.0,4540.0,3460.0,8000.0
0.0,0.0,4306.0,3694.0,8000.0
0.0,0.0,4106.0,3894.0,8000.0
0.0,0.0,3920.0,4080.0,8000.0
0.0,0.0,3668.0,4332.0,8000.0
0.0,0.0,3480.0,4520.0,8000.0
0.0,0.0,3242.0,4758.0,8000.0
0.0,0.0,3042.0,4958.0,8000.0
0.0,0.0,2824.0,5176.0,8000.0
0.0,0.0,2604.0,5396.0,8000.0
0.0,0.0,2414.0,5586.0,8000.0
0.0,0.0,2202.0,5798.0,8000.0
0.0,0.0,2014.0,5986.0,8000.0
0.0,0.0,1830.0,6170.0,8000.0
0.0,0.0,1612.0,6388.0,8000.0
0.0,0.81,1402.0,6598.0,8000.0
0.0,0.77,1218.0,6782.0,8000.0
0.0,0.93,1008.0,6992.0,8000.0
0.0,1.51,822.0,7178.0,8000.0
0.43,1.71,632.0,7368.0,8000.0
1.28,1.32,408.0,7592.0,8000.0
1.97,2.34,220.0,7780.0,8000.0
2.21,2.48,-4.0,8004.0,8000.0
2.41,2.38,-134.0,8134.0,8000.0
3.14,3.03,-150.0,8150.0,8000.0
3.56,3.78,-142.0,8142.0,8000.0
3.31,3.82,-150.0,8150.0,8000.0
4.0,3.82,-140.0,8140.0,8000.0
3.92,4.36,-114.0,8114.0,8000.0
3.89,4.74,-102.0,8102.0,8000.0
3.92,5.04,-94.0,8094.0,8000.0
3.82,4.97,-88.0,8088.0,8000.0
3.92,5.2,-84.0,8084.0,8000.0
3.82,5.2,-82.0,8082.0,8000.0
3.89,5.66,-80.0,8080.0,8000.0
3.89,6.58,-78.0,8078.0,8000.0
3.78,6.95,-74.0,8074.0,8000.0
4.0,7.45,-72.0,8072.0,8000.0
3.82,7.41,-70.0,8070.0,8000.0
3.82,7.66,-66.0,8066.0,8000.0
3.78,7.66,-64.0,8064.0,8000.0
3.71,8.57,-60.0,8060.0,8000.0
3.6,9.46,-58.0,8058.0,8000.0
3.6,10.72,-56.0,8056.0,8000.0
3.71,10.96,-56.0,8056.0,8000.0
3.63,11.3,-56.0,8056.0,8000.0
3.71,11.4,-56.0,8056.0,8000.0
3.56,11.79,-56.0,8056.0,8000.0
3.49,11.84,-56.0,8056.0,8000.0
3.28,11.74,-56.0,8056.0,8000.0
3.31,11.59,-56.0,8056.0,8000.0
3.35,11.64,-56.0,8056.0,8000.0
3.46,11.74,-56.0,8056.0,8000.0
3.6,11.74,-56.0,8056.0,8000.0
3.78,11.94,-56.0,8056.0,8000.0
3.85,11.5,-56.0,8056.0,8000.0
3.92,11.59,-56.0,8056.0,8000.0
3.89,11.64,-56.0,8056.0,8000.0
3.85,11.69,-56.0,8056.0,8000.0
3.89,11.35,-54.0,8054.0,8000.0
3.89,11.25,-54.0,8054.0,8000.0
3.89,11.2,-54.0,8054.0,8000.0
4.0,11.11,-54.0,8054.0,8000.0
4.0,11.11,-54.0,8054.0,8000.0
4.03,11.11,-52.0,8052.0,8000.0
3.85,11.11,-52.0,8052.0,8000.0
3.85,11.06,-52.0,8052.0,8000.0
3.89,11.06,-52.0,8052.0,8000.0
4.0,10.72,-52.0,8052.0,8000.0
3.89,10.3,-52.0,8052.0,8000.0
4.14,10.39,-52.0,8052.0,8000.0
4.33,10.63,-52.0,8052.0,8000.0
4.48,11.25,-52.0,8052.0,8000.0
4.59,11.3,-52.0,8052.0,8000.0
4.7,11.15,-50.0,8050.0,8000.0
4.81,11.55,-52.0,8052.0,8000.0
4.78,11.59,-52.0,8052.0,8000.0
4.89,11.69,-52.0,8052.0,8000.0
5.0,11.69,-50.0,8050.0,8000.0
5.0,11.59,-50.0,8050.0,8000.0
5.08,11.59,-50.0,8050.0,8000.0
5.12,11.64,-50.0,8050.0,8000.0
5.12,11.59,-48.0,8048.0,8000.0
5.04,11.5,-48.0,8048.0,8000.0
4.89,11.45,-50.0,8050.0,8000.0
4.55,11.3,-48.0,8048.0,8000.0
4.63,11.11,-48.0,8048.0,8000.0
4.36,11.11,-50.0,8050.0,8000.0
4.18,10.91,-48.0,8048.0,8000.0
4.18,10.11,-48.0,8048.0,8000.0
4.0,9.42,-48.0,8048.0,8000.0
4.03,9.24,-48.0,8048.0,8000.0
4.25,8.66,-48.0,8048.0,8000.0
4.22,8.66,-48.0,8048.0,8000.0
4.29,8.79,-46.0,8046.0,8000.0
4.4,8.57,-48.0,8048.0,8000.0
4.44,8.61,-46.0,8046.0,8000.0
4.36,8.48,-46.0,8046.0,8000.0
4.4,8.61,-46.0,8046.0,8000.0
4.44,8.52,-46.0,8046.0,8000.0
4.51,8.57,-44.0,8044.0,8000.0
4.4,8.39,-46.0,8046.0,8000.0
4.48,8.44,-44.0,8044.0,8000.0
4.33,8.79,-46.0,8046.0,8000.0
4.44,8.48,-44.0,8044.0,8000.0
4.22,8.48,-46.0,8046.0,8000.0
4.18,8.7,-44.0,8044.0,8000.0
4.14,8.7,-46.0,8046.0,8000.0
4.03,8.66,-44.0,8044.0,8000.0
4.03,8.26,-44.0,8044.0,8000.0
4.07,7.87,-44.0,8044.0,8000.0
4.0,7.83,-44.0,8044.0,8000.0
3.89,7.58,-44.0,8044.0,8000.0
4.0,7.24,-42.0,8042.0,8000.0
3.85,7.24,-42.0,8042.0,8000.0
3.89,7.24,-42.0,8042.0,8000.0
3.85,7.16,-42.0,8042.0,8000.0
3.85,7.24,-42.0,8042.0,8000.0
3.67,7.07,-42.0,8042.0,8000.0
3.63,6.7,-42.0,8042.0,8000.0
3.38,6.54,-42.0,8042.0,8000.0
3.28,6.34,-42.0,8042.0,8000.0
3.31,6.26,-42.0,8042.0,8000.0
3.35,6.5,-42.0,8042.0,8000.0
3.42,6.18,-42.0,8042.0,8000.0
3.46,6.18,-42.0,8042.0,8000.0
3.49,6.18,-42.0,8042.0,8000.0
3.49,6.42,-42.0,8042.0,8000.0
3.74,6.46,-42.0,8042.0,8000.0
3.78,6.42,-42.0,8042.0,8000.0
3.6,6.66,-42.0,8042.0,8000.0
3.71,6.66,-42.0,8042.0,8000.0
3.74,6.14,-42.0,8042.0,8000.0
3.78,7.03,-42.0,8042.0,8000.0
3.78,6.99,-42.0,8042.0,8000.0
3.74,7.2,-42.0,8042.0,8000.0
3.85,7.41,-40.0,8040.0,8000.0
3.85,7.32,-40.0,8040.0,8000.0
3.82,7.28,-40.0,8040.0,8000.0
3.63,7.41,-40.0,8040.0,8000.0
3.67,7.41,-40.0,8040.0,8000.0
3.67,7.53,-40.0,8040.0,8000.0
3.89,7.49,-40.0,8040.0,8000.0
3.85,7.53,-40.0,8040.0,8000.0
3.96,6.95,-38.0,8038.0,8000.0
3.92,7.28,-38.0,8038.0,8000.0
4.0,7.37,-38.0,8038.0,8000.0
3.92,7.28,-38.0,8038.0,8000.0
3.92,7.45,-38.0,8038.0,8000.0
4.07,7.16,-38.0,8038.0,8000.0
4.11,6.82,-38.0,8038.0,8000.0
3.92,6.3,-38.0,8038.0,8000.0
3.78,6.26,-38.0,8038.0,8000.0
4.0,6.18,-38.0,8038.0,8000.0
3.82,5.27,-38.0,8038.0,8000.0
3.92,5.74,-38.0,8038.0,8000.0
4.14,6.1,-38.0,8038.0,8000.0
4.11,6.1,-36.0,8036.0,8000.0
4.11,6.06,-38.0,8038.0,8000.0
4.14,6.3,-36.0,8036.0,8000.0
4.0,6.66,-38.0,8038.0,8000.0
4.11,7.28,-38.0,8038.0,8000.0
3.82,6.99,-36.0,8036.0,8000.0
3.85,7.28,-36.0,8036.0,8000.0
3.85,7.28,-36.0,8036.0,8000.0
3.89,7.24,-36.0,8036.0,8000.0
3.96,7.03,-34.0,8034.0,8000.0
3.96,7.03,-34.0,8034.0,8000.0
4.11,7.07,-34.0,8034.0,8000.0
4.07,7.11,-34.0,8034.0,8000.0
4.03,6.87,-34.0,8034.0,8000.0
3.89,6.74,-34.0,8034.0,8000.0
3.89,6.82,-34.0,8034.0,8000.0
