0,0,0,0,0,0,10500
0.0,0.0,0.0,0.0,1.0,76.0,10500.0
0.0,32.14,0.0,437.57,1.0,76.0,10500.0
0.0,31.6,0.0,447.98,1.0,78.0,10500.0
0.0,31.6,0.0,460.42,-1.0,76.0,10500.0
0.0,31.6,0.0,458.62,-1.0,78.0,10500.0
0.0,34.29,0.0,462.22,-1.0,76.0,10500.0
0.0,43.64,0.0,464.03,1.0,78.0,10500.0
0.0,44.76,0.0,456.83,1.0,76.0,10500.0
0.0,51.6,0.0,464.03,1.0,78.0,10500.0
0.0,59.21,0.0,439.29,-1.0,76.0,10500.0
0.0,62.19,0.0,429.07,-1.0,76.0,10500.0
0.0,65.21,0.0,422.39,-1.0,76.0,10500.0
0.0,67.65,0.0,420.74,1.0,78.0,10500.0
0.0,65.82,0.0,415.8,1.0,78.0,10500.0
0.0,67.04,0.0,412.55,1.0,76.0,10500.0
0.0,64.6,0.0,414.17,-1.0,76.0,10500.0
0.0,67.65,0.0,414.17,-1.0,76.0,10500.0
0.0,68.26,0.0,415.8,-1.0,76.0,10500.0
0.0,73.22,0.0,419.09,1.0,78.0,10500.0
0.0,73.22,0.0,414.17,1.0,76.0,10500.0
0.0,74.47,0.0,417.44,1.0,76.0,10500.0
0.0,76.99,0.0,410.93,10422.0,78.0,10500.0
0.0,77.62,0.0,404.51,10394.0,106.0,10500.0
0.0,75.73,0.0,409.31,10284.0,216.0,10500.0
0.0,76.36,0.0,354.86,10152.0,348.0,10500.0
0.0,77.62,0.0,338.16,9978.0,522.0,10500.0
0.0,78.26,0.0,335.44,9784.0,716.0,10500.0
0.0,80.17,0.0,340.9,9590.0,910.0,10500.0
0.0,80.17,0.0,339.53,9392.0,1108.0,10500.0
0.0,80.17,0.0,338.16,9216.0,1284.0,10500.0
0.0,81.46,0.0,357.71,9004.0,1496.0,10500.0
0.0,81.46,0.0,362.02,8766.0,1734.0,10500.0
0.0,84.04,0.0,356.28,8596.0,1904.0,10500.0
0.0,83.4,0.0,343.65,8380.0,2120.0,10500.0
0.0,86.0,0.0,311.76,8142.0,2358.0,10500.0
0.0,86.0,0.0,302.91,7972.0,2528.0,10500.0
0.0,89.95,0.0,279.88,7756.0,2744.0,10500.0
0.0,90.61,0.0,267.15,7542.0,2958.0,10500.0
0.0,91.95,0.0,235.54,7338.0,3162.0,10500.0
0.0,95.3,0.0,227.29,7136.0,3364.0,10500.0
0.0,98.7,0.0,234.5,6958.0,3542.0,10500.0
0.0,90.61,0.0,242.92,6730.0,3770.0,10500.0
0.0,93.96,0.0,249.37,6510.0,3990.0,10500.0
0.0,87.31,0.0,246.13,6330.0,4170.0,10500.0
0.0,91.28,0.0,246.13,6090.0,4410.0,10500.0
0.0,97.34,0.0,220.22,5906.0,4594.0,10500.0
0.0,108.43,0.0,177.06,5680.0,4820.0,10500.0
0.0,114.14,0.0,175.3,5474.0,5026.0,10500.0
0.0,123.65,0.0,163.26,5270.0,5230.0,10500.0
0.0,125.89,0.0,174.43,5104.0,5396.0,10500.0
0.0,127.39,0.0,187.8,4868.0,5632.0,10500.0
0.0,143.62,0.0,242.92,4632.0,5868.0,10500.0
6.68,159.07,0.0,401.33,4490.0,6010.0,10500.0
23.71,187.8,9.11,542.67,4258.0,6242.0,10500.0
49.3,252.64,30.01,825.23,4092.0,6408.0,10500.0
91.95,290.62,38.1,914.08,3846.0,6654.0,10500.0
137.34,342.27,79.53,1133.72,3686.0,6814.0,10500.0
174.43,404.51,111.27,1284.26,3464.0,7036.0,10500.0
192.38,425.72,117.76,1363.62,3288.0,7212.0,10500.0
226.27,442.74,148.42,1537.56,3080.0,7420.0,10500.0
247.21,441.01,169.23,1554.24,2884.0,7616.0,10500.0
287.0,480.66,198.89,1623.84,2674.0,7826.0,10500.0
364.92,523.86,243.99,1737.65,2444.0,8056.0,10500.0
425.72,571.12,268.29,1809.91,2272.0,8228.0,10500.0
462.22,596.46,295.49,1864.47,2072.0,8428.0,10500.0
515.72,645.8,347.82,1933.47,1878.0,8622.0,10500.0
551.26,650.99,359.14,1933.47,1670.0,8830.0,10500.0
580.2,672.2,393.49,1981.77,1476.0,9024.0,10500.0
594.11,653.59,442.74,1994.15,1308.0,9192.0,10500.0
596.46,672.2,462.22,2044.93,1082.0,9418.0,10500.0
618.12,688.65,475.05,2044.93,926.0,9574.0,10500.0
625.53,699.87,480.66,2044.93,702.0,9798.0,10500.0
640.67,697.05,490.15,1981.77,514.0,9986.0,10500.0
680.37,708.44,495.93,1933.47,350.0,10150.0,10500.0
694.23,740.92,509.7,1933.47,164.0,10336.0,10500.0
711.32,756.28,523.86,1910.02,-4.0,10504.0,10500.0
753.17,768.84,540.55,1875.69,-70.0,10580.0,10500.0
798.07,768.84,546.95,1853.35,-118.0,10618.0,10500.0
808.12,772.02,551.26,1853.35,-130.0,10630.0,10500.0
808.12,791.46,568.88,1898.47,-132.0,10632.0,10500.0
814.91,791.46,571.12,1898.47,-130.0,10630.0,10500.0
821.77,808.12,582.49,1898.47,-124.0,10624.0,10500.0
839.24,821.77,589.43,1910.02,-118.0,10618.0,10500.0
818.33,828.7,596.46,1887.02,-108.0,10608.0,10500.0
828.7,846.36,594.11,1864.47,-102.0,10602.0,10500.0
849.95,860.84,603.59,1898.47,-98.0,10598.0,10500.0
857.19,879.38,610.8,1957.38,-92.0,10592.0,10500.0
879.38,883.15,620.58,2006.65,-88.0,10588.0,10500.0
894.59,894.59,628.03,2057.96,-82.0,10582.0,10500.0
902.32,898.44,623.05,2084.41,-78.0,10578.0,10500.0
898.44,886.94,633.05,2084.41,-74.0,10574.0,10500.0
906.21,898.44,630.53,2084.41,-70.0,10570.0,10500.0
918.04,894.59,623.05,2111.42,-66.0,10566.0,10500.0
918.04,890.75,623.05,2111.42,-62.0,10562.0,10500.0
926.04,875.63,620.58,2139.0,-56.0,10556.0,10500.0
950.59,868.19,610.8,2111.42,-54.0,10554.0,10500.0
954.77,864.5,608.39,2111.42,-48.0,10548.0,10500.0
950.59,860.84,601.2,2071.11,-44.0,10544.0,10500.0
954.77,857.19,580.2,2084.41,-40.0,10540.0,10500.0
963.19,839.24,566.64,2057.96,-36.0,10536.0,10500.0
958.97,818.33,560.0,2044.93,-32.0,10532.0,10500.0
958.97,798.07,549.1,2032.04,-28.0,10528.0,10500.0
958.97,791.46,538.43,1981.77,-24.0,10524.0,10500.0
958.97,781.67,530.05,1933.47,-20.0,10520.0,10500.0
963.19,781.67,525.91,1910.02,-18.0,10518.0,10500.0
963.19,781.67,523.86,1910.02,-16.0,10516.0,10500.0
958.97,781.67,530.05,1887.02,-14.0,10514.0,10500.0
967.44,784.92,532.13,1898.47,-12.0,10512.0,10500.0
976.02,798.07,540.55,1887.02,-12.0,10512.0,10500.0
997.9,811.51,553.43,1898.47,-12.0,10512.0,10500.0
1006.84,821.77,557.8,1898.47,-12.0,10512.0,10500.0
1011.35,828.7,566.64,1921.69,-12.0,10512.0,10500.0
1015.89,832.2,566.64,1921.69,-12.0,10512.0,10500.0
1025.05,835.71,577.92,1945.36,-10.0,10510.0,10500.0
1029.67,842.79,580.2,1945.36,-12.0,10512.0,10500.0
1039.0,842.79,587.11,1933.47,-12.0,10512.0,10500.0
1039.0,853.56,589.43,1933.47,-10.0,10510.0,10500.0
1053.21,842.79,598.83,1887.02,-10.0,10510.0,10500.0
1062.83,839.24,596.46,1910.02,-10.0,10510.0,10500.0
1062.83,860.84,601.2,1887.02,-10.0,10510.0,10500.0
1077.5,849.95,601.2,1898.47,-10.0,10510.0,10500.0
1077.5,853.56,601.2,1887.02,-8.0,10508.0,10500.0
1077.5,849.95,613.23,1864.47,-8.0,10508.0,10500.0
1077.5,846.36,608.39,1864.47,-8.0,10508.0,10500.0
1072.58,839.24,615.67,1820.61,-8.0,10508.0,10500.0
1067.69,835.71,615.67,1831.42,-6.0,10506.0,10500.0
1062.83,832.2,615.67,1820.61,-8.0,10508.0,10500.0
1053.21,825.23,618.12,1831.42,-6.0,10506.0,10500.0
1043.71,821.77,618.12,1831.42,-8.0,10508.0,10500.0
1025.05,808.12,618.12,1788.79,-6.0,10506.0,10500.0
1025.05,791.46,610.8,1788.79,-6.0,10506.0,10500.0
