0,0,0,0,0,0,10500
0.0,0.0,0.0,0.0,4.0,-4.0,10500.0
245.06,119.96,0.0,108.43,2.0,-2.0,10500.0
249.37,118.49,0.0,70.11,4.0,-4.0,10500.0
248.29,117.76,0.0,40.86,4.0,-4.0,10500.0
240.8,117.76,0.0,18.07,4.0,-4.0,10500.0
225.25,117.76,0.0,0.0,4.0,-4.0,10500.0
217.23,116.31,0.0,0.0,4.0,-4.0,10500.0
223.23,109.14,0.0,0.0,4.0,-4.0,10500.0
227.29,99.39,0.0,0.0,4.0,-4.0,10500.0
218.22,97.34,0.0,0.0,4.0,-4.0,10500.0
223.23,97.34,0.0,0.0,4.0,-4.0,10500.0
226.27,98.7,0.0,0.0,4.0,-4.0,10500.0
224.24,98.7,0.0,0.0,4.0,-4.0,10500.0
228.31,98.02,0.0,0.0,2.0,-2.0,10500.0
221.22,99.39,0.0,0.0,4.0,-4.0,10500.0
217.23,100.07,0.0,0.0,4.0,-4.0,10500.0
208.42,100.07,0.0,0.0,4.0,-4.0,10500.0
204.58,100.76,0.0,0.0,4.0,-4.0,10500.0
201.72,105.62,0.0,0.0,4.0,-4.0,10500.0
197.95,105.62,0.0,0.0,4.0,-4.0,10500.0
197.95,104.22,0.0,0.0,10502.0,-2.0,10500.0
182.38,100.76,0.0,0.0,10466.0,34.0,10500.0
139.68,82.1,0.0,0.0,10384.0,116.0,10500.0
118.49,82.75,0.0,0.0,10296.0,204.0,10500.0
119.22,73.84,0.0,0.0,10024.0,476.0,10500.0
102.83,49.87,0.0,27.89,9846.0,654.0,10500.0
75.73,27.36,0.0,86.65,9682.0,818.0,10500.0
67.65,22.67,0.0,144.42,9508.0,992.0,10500.0
45.89,6.2,0.0,199.83,9508.0,992.0,10500.0
43.64,0.0,0.0,236.59,9152.0,1348.0,10500.0
33.21,0.0,0.0,277.53,8822.0,1678.0,10500.0
15.05,0.0,0.0,338.16,8660.0,1840.0,10500.0
15.55,0.0,0.0,343.65,8438.0,2062.0,10500.0
11.08,0.0,0.0,343.65,8204.0,2296.0,10500.0
0.0,0.0,0.0,354.86,8002.0,2498.0,10500.0
0.0,0.0,0.0,370.78,7756.0,2744.0,10500.0
0.0,0.0,0.0,419.09,7574.0,2926.0,10500.0
0.0,0.0,0.0,430.76,7326.0,3174.0,10500.0
0.0,0.0,0.0,427.39,7214.0,3286.0,10500.0
0.0,0.0,0.0,434.15,6994.0,3506.0,10500.0
0.0,0.0,0.0,439.29,6810.0,3690.0,10500.0
0.0,0.0,0.0,456.83,6574.0,3926.0,10500.0
15.55,0.0,0.0,462.22,6390.0,4110.0,10500.0
13.55,0.0,0.0,471.35,6068.0,4432.0,10500.0
53.34,0.0,0.0,523.86,5844.0,4656.0,10500.0
75.73,0.0,0.0,546.95,5622.0,4878.0,10500.0
131.18,18.07,7.65,603.59,5448.0,5052.0,10500.0
185.98,68.26,9.6,605.98,5204.0,5296.0,10500.0
249.37,147.62,6.68,601.2,5010.0,5490.0,10500.0
279.88,196.08,6.68,625.53,4878.0,5622.0,10500.0
328.72,277.53,6.68,645.8,4572.0,5928.0,10500.0
347.82,294.27,7.17,672.2,4380.0,6120.0,10500.0
364.92,320.8,7.65,694.23,4162.0,6338.0,10500.0
387.32,340.9,9.11,725.94,4102.0,6398.0,10500.0
388.85,349.22,11.08,725.94,3754.0,6746.0,10500.0
390.39,352.03,15.55,743.96,3560.0,6940.0,10500.0
391.94,354.86,18.07,753.17,3536.0,6964.0,10500.0
395.05,350.62,19.09,775.22,3136.0,7364.0,10500.0
398.18,360.58,20.62,825.23,3054.0,7446.0,10500.0
406.1,369.31,21.13,842.79,2752.0,7748.0,10500.0
430.76,395.05,18.58,886.94,2510.0,7990.0,10500.0
435.86,406.1,15.05,871.9,2342.0,8158.0,10500.0
446.22,417.44,10.09,883.15,2088.0,8412.0,10500.0
447.98,430.76,10.09,898.44,2016.0,8484.0,10500.0
451.5,441.01,10.09,934.13,1714.0,8786.0,10500.0
458.62,444.48,11.08,946.44,1522.0,8978.0,10500.0
456.83,499.82,17.06,993.47,1304.0,9196.0,10500.0
476.91,497.87,22.16,1011.35,1090.0,9410.0,10500.0
515.72,521.81,27.89,1067.69,876.0,9624.0,10500.0
527.98,536.32,34.83,1144.39,686.0,9814.0,10500.0
536.32,530.05,43.64,1194.16,474.0,10026.0,10500.0
532.13,540.55,53.34,1290.61,310.0,10190.0,10500.0
549.1,557.8,55.08,1329.7,252.0,10248.0,10500.0
560.0,580.2,57.43,1413.3,-128.0,10628.0,10500.0
584.8,640.67,64.0,1554.24,-180.0,10680.0,10500.0
630.53,688.65,76.36,1717.84,-216.0,10716.0,10500.0
674.91,728.9,85.35,1842.33,-198.0,10698.0,10500.0
714.21,775.22,89.95,1910.02,-182.0,10682.0,10500.0
747.01,853.56,104.92,2084.41,-172.0,10672.0,10500.0
804.76,922.03,119.22,2195.98,-170.0,10670.0,10500.0
825.23,967.44,132.71,2317.68,-164.0,10664.0,10500.0
857.19,993.47,138.9,2366.22,-160.0,10660.0,10500.0
918.04,1053.21,159.07,2504.3,-156.0,10656.0,10500.0
946.44,1087.43,170.95,2856.53,-152.0,10652.0,10500.0
984.69,1182.84,177.06,3137.58,-150.0,10650.0,10500.0
1029.67,1235.03,191.45,3445.77,-144.0,10644.0,10500.0
1062.83,1253.17,202.67,3539.37,-142.0,10642.0,10500.0
1082.44,1316.48,211.33,3734.64,-134.0,10634.0,10500.0
1102.56,1370.56,215.25,3785.23,-130.0,10630.0,10500.0
1144.39,1406.04,231.39,3995.14,-126.0,10626.0,10500.0
1149.77,1413.3,241.86,4049.58,-120.0,10620.0,10500.0
1182.84,1481.24,252.64,4104.86,-118.0,10618.0,10500.0
1188.48,1473.46,252.64,4160.97,-114.0,10614.0,10500.0
1199.88,1513.03,258.15,4275.82,-110.0,10610.0,10500.0
1217.28,1537.56,266.01,4334.58,-108.0,10608.0,10500.0
1229.07,1562.69,266.01,4394.28,-106.0,10606.0,10500.0
1235.03,1571.21,267.15,4454.91,-102.0,10602.0,10500.0
1235.03,1579.8,268.29,4454.91,-102.0,10602.0,10500.0
1247.08,1588.46,270.58,4642.75,-100.0,10600.0,10500.0
1259.3,1597.19,271.73,4579.13,-100.0,10600.0,10500.0
1253.17,1606.0,266.01,4579.13,-96.0,10596.0,10500.0
1259.3,1606.0,269.43,4579.13,-94.0,10594.0,10500.0
1253.17,1606.0,268.29,4579.13,-92.0,10592.0,10500.0
1235.03,1588.46,260.38,4579.13,-90.0,10590.0,10500.0
1229.07,1571.21,253.74,4516.53,-88.0,10588.0,10500.0
1217.28,1545.86,237.63,4516.53,-88.0,10588.0,10500.0
1205.64,1521.14,233.46,4454.91,-88.0,10588.0,10500.0
1182.84,1481.24,218.22,4394.28,-84.0,10584.0,10500.0
1160.65,1458.06,210.36,4334.58,-84.0,10584.0,10500.0
1133.72,1420.62,205.53,4217.95,-82.0,10582.0,10500.0
1107.67,1370.56,195.15,4160.97,-80.0,10580.0,10500.0
1102.56,1363.62,187.8,4049.58,-80.0,10580.0,10500.0
1072.58,1290.61,173.55,3888.64,-80.0,10580.0,10500.0
1062.83,1259.3,170.95,3734.64,-76.0,10576.0,10500.0
1029.67,1188.48,153.29,3635.62,-76.0,10576.0,10500.0
980.34,1155.19,140.47,3399.93,-74.0,10574.0,10500.0
958.97,1117.99,128.15,3222.7,-74.0,10574.0,10500.0
922.03,1097.48,120.69,3095.86,-74.0,10574.0,10500.0
890.75,1072.58,112.7,2973.89,-74.0,10574.0,10500.0
890.75,1048.44,105.62,2934.27,-74.0,10574.0,10500.0
875.63,1015.89,103.53,2818.39,-72.0,10572.0,10500.0
868.19,989.07,95.98,2504.3,-70.0,10570.0,10500.0
860.84,963.19,92.61,2522.51,-68.0,10568.0,10500.0
846.36,946.44,88.63,2450.98,-68.0,10568.0,10500.0
839.24,934.13,84.69,2486.31,-66.0,10566.0,10500.0
835.71,898.44,89.95,2450.98,-66.0,10566.0,10500.0
828.7,886.94,78.26,2366.22,-66.0,10566.0,10500.0
825.23,883.15,78.9,2366.22,-64.0,10564.0,10500.0
804.76,853.56,74.47,2317.68,-66.0,10566.0,10500.0
801.41,853.56,77.62,2286.23,-64.0,10564.0,10500.0
794.76,846.36,75.1,2255.48,-62.0,10562.0,10500.0
808.12,842.79,73.22,2255.48,-62.0,10562.0,10500.0
801.41,849.95,71.97,2240.35,-62.0,10562.0,10500.0
801.41,846.36,70.73,2270.77,-62.0,10562.0,10500.0
801.41,846.36,70.11,2255.48,-60.0,10560.0,10500.0
801.41,839.24,69.49,2255.48,-60.0,10560.0,10500.0
794.76,835.71,72.59,2225.4,-60.0,10560.0,10500.0
791.46,825.23,70.73,2225.4,-60.0,10560.0,10500.0
791.46,818.33,70.11,2225.4,-58.0,10558.0,10500.0
791.46,814.91,68.88,2240.35,-58.0,10558.0,10500.0
791.46,811.51,68.26,2270.77,-58.0,10558.0,10500.0
794.76,808.12,67.65,2225.4,-56.0,10556.0,10500.0
794.76,811.51,67.04,2240.35,-54.0,10554.0,10500.0
798.07,821.77,66.43,2255.48,-54.0,10554.0,10500.0
798.07,811.51,66.43,2270.77,-54.0,10554.0,10500.0
801.41,811.51,65.21,2240.35,-54.0,10554.0,10500.0
798.07,814.91,65.21,2225.4,-52.0,10552.0,10500.0
801.41,811.51,66.43,2240.35,-52.0,10552.0,10500.0
804.76,818.33,67.04,2240.35,-50.0,10550.0,10500.0
808.12,814.91,68.26,2240.35,-48.0,10548.0,10500.0
808.12,814.91,68.26,2240.35,-50.0,10550.0,10500.0
