0,0,0,0,0,0,9000
444.48,180.6,0.0,393.49,0.0,0.0,9000.0
462.22,177.94,0.0,388.85,4.0,-4.0,9000.0
478.78,175.3,0.0,398.18,2.0,-2.0,9000.0
486.33,177.06,0.0,379.72,2.0,-2.0,9000.0
490.15,178.82,0.0,362.02,4.0,-4.0,9000.0
490.15,190.54,0.0,367.84,2.0,-2.0,9000.0
493.99,193.3,0.0,369.31,2.0,-2.0,9000.0
501.78,221.22,0.0,360.58,2.0,-2.0,9000.0
501.78,242.92,0.0,349.22,2.0,-2.0,9000.0
497.87,248.29,0.0,335.44,2.0,-2.0,9000.0
499.82,251.55,0.0,340.9,4.0,-4.0,9000.0
486.33,255.94,0.0,332.74,4.0,-4.0,9000.0
480.66,260.38,0.0,330.06,4.0,-4.0,9000.0
482.54,275.2,0.0,326.06,2.0,-2.0,9000.0
482.54,279.88,0.0,332.74,2.0,-2.0,9000.0
484.43,299.18,0.0,330.06,2.0,-2.0,9000.0
482.54,315.61,0.0,331.4,2.0,-2.0,9000.0
488.23,328.72,0.0,332.74,2.0,-2.0,9000.0
486.33,340.9,0.0,331.4,2.0,-2.0,9000.0
482.54,357.71,0.0,345.04,2.0,-2.0,9000.0
480.66,372.26,0.0,339.53,2.0,-2.0,9000.0
476.91,388.85,0.0,339.53,9004.0,-4.0,9000.0
475.05,406.1,0.0,339.53,8964.0,36.0,9000.0
458.62,424.05,0.0,340.9,8830.0,170.0,9000.0
435.86,441.01,0.0,327.39,8674.0,326.0,9000.0
441.01,462.22,0.0,309.21,8516.0,484.0,9000.0
451.5,469.51,0.0,297.95,8330.0,670.0,9000.0
449.73,484.43,0.0,291.83,8194.0,806.0,9000.0
465.85,509.7,0.0,289.41,7910.0,1090.0,9000.0
469.51,495.93,0.0,304.17,7742.0,1258.0,9000.0
478.78,517.74,0.0,331.4,7528.0,1472.0,9000.0
471.35,536.32,0.0,343.65,7324.0,1676.0,9000.0
471.35,571.12,0.0,350.62,7142.0,1858.0,9000.0
480.66,587.11,0.0,349.22,6960.0,2040.0,9000.0
476.91,650.99,0.0,356.28,6696.0,2304.0,9000.0
444.48,722.98,0.0,359.14,6512.0,2488.0,9000.0
444.48,740.92,0.0,359.14,6296.0,2704.0,9000.0
451.5,811.51,4.75,352.03,6106.0,2894.0,9000.0
444.48,794.76,5.23,366.38,5876.0,3124.0,9000.0
501.78,828.7,7.65,388.85,5724.0,3276.0,9000.0
515.72,934.13,11.08,427.39,5470.0,3530.0,9000.0
503.75,1006.84,18.58,534.22,5228.0,3772.0,9000.0
499.82,1067.69,21.13,580.2,5082.0,3918.0,9000.0
511.7,1112.81,30.01,640.67,4840.0,4160.0,9000.0
519.77,1149.77,35.92,669.51,4634.0,4366.0,9000.0
517.74,1211.44,48.73,791.46,4464.0,4536.0,9000.0
509.7,1253.17,61.59,894.59,4186.0,4814.0,9000.0
