0,0,0,0,0,0,9000
0,0,0,0,0,0,9000
0.0,0.0,0.0,0.0,69.2,0.0,9000.0
0.0,0.0,0.0,0.0,69.2,8308.0,9000.0
446.22,220.22,163.26,417.44,69.2,8308.0,9000.0
446.22,220.22,163.26,417.44,69.2,8308.0,9000.0
446.22,220.22,163.26,417.44,69.2,8308.0,9000.0
439.29,230.36,158.24,406.1,69.2,8308.0,9000.0
439.29,230.36,158.24,406.1,69.2,8308.0,9000.0
439.29,230.36,158.24,406.1,69.2,8308.0,9000.0
439.29,230.36,158.24,406.1,69.2,8308.0,9000.0
439.29,230.36,158.24,406.1,69.2,8308.0,9000.0
439.29,230.36,158.24,406.1,69.2,8308.0,9000.0
427.39,239.74,159.07,404.51,69.2,8308.0,9000.0
427.39,239.74,159.07,404.51,69.2,8308.0,9000.0
419.09,264.88,156.58,399.75,69.2,8308.0,9000.0
419.09,264.88,156.58,399.75,69.2,8308.0,9000.0
419.09,264.88,156.58,399.75,69.2,8308.0,9000.0
419.09,264.88,156.58,399.75,69.2,8308.0,9000.0
419.09,264.88,156.58,399.75,69.2,8308.0,9000.0
419.09,264.88,156.58,399.75,69.2,8308.0,9000.0
419.09,264.88,156.58,399.75,69.2,8308.0,9000.0
417.44,270.58,156.58,415.8,69.2,8308.0,9000.0
417.44,270.58,156.58,415.8,69.2,8308.0,9000.0
417.44,270.58,156.58,415.8,69.2,8308.0,9000.0
417.44,270.58,156.58,415.8,69.2,8308.0,9000.0
417.44,270.58,156.58,415.8,69.2,8308.0,9000.0
414.17,296.72,153.29,425.72,69.2,8308.0,9000.0
414.17,296.72,153.29,425.72,69.2,8308.0,9000.0
414.17,296.72,153.29,425.72,69.2,8308.0,9000.0
414.17,296.72,153.29,425.72,69.2,8308.0,9000.0
414.17,296.72,153.29,425.72,69.4,8308.0,9000.0
414.17,296.72,153.29,425.72,69.4,8306.0,9000.0
414.17,296.72,153.29,425.72,69.2,8306.0,9000.0
414.17,296.72,153.29,425.72,69.2,8306.0,9000.0
401.33,323.42,153.29,430.76,69.2,8308.0,9000.0
401.33,323.42,153.29,430.76,69.2,8306.0,9000.0
401.33,323.42,153.29,430.76,69.2,8308.0,9000.0
401.33,323.42,153.29,430.76,69.2,8308.0,9000.0
401.33,323.42,153.29,430.76,69.2,8308.0,9000.0
401.33,323.42,153.29,430.76,69.2,8308.0,9000.0
399.75,350.62,154.11,449.73,69.2,8308.0,9000.0
399.75,350.62,154.11,449.73,69.2,8308.0,9000.0
399.75,350.62,154.11,449.73,69.2,8308.0,9000.0
399.75,350.62,154.11,449.73,69.2,8308.0,9000.0
399.75,350.62,154.11,449.73,69.2,8308.0,9000.0
399.75,350.62,154.11,449.73,69.2,8308.0,9000.0
384.26,353.44,160.74,458.62,69.2,8308.0,9000.0
384.26,353.44,160.74,458.62,69.2,8308.0,9000.0
384.26,353.44,160.74,458.62,69.2,8308.0,9000.0
381.23,385.79,157.41,473.2,69.2,8308.0,9000.0
381.23,385.79,157.41,473.2,69.2,8308.0,9000.0
381.23,385.79,157.41,473.2,69.2,8308.0,9000.0
381.23,385.79,157.41,473.2,69.2,8308.0,9000.0
381.23,385.79,157.41,473.2,69.2,8308.0,9000.0
381.23,385.79,157.41,473.2,69.2,8308.0,9000.0
381.23,385.79,157.41,473.2,69.2,8308.0,9000.0
381.23,385.79,157.41,473.2,69.2,8308.0,9000.0
381.23,385.79,157.41,473.2,69.2,8308.0,9000.0
381.23,402.92,161.58,482.54,69.2,8308.0,9000.0
381.23,402.92,161.58,482.54,69.2,8308.0,9000.0
381.23,402.92,161.58,482.54,69.2,8308.0,9000.0
381.23,402.92,161.58,482.54,69.2,8308.0,9000.0
381.23,402.92,161.58,482.54,69.2,8308.0,9000.0
384.26,407.71,162.42,490.15,69.2,8308.0,9000.0
384.26,407.71,162.42,490.15,69.2,8308.0,9000.0
384.26,407.71,162.42,490.15,69.2,8308.0,9000.0
