53.92,0.0,0.0,0.0,-168.0,16.8
53.92,0.0,0.0,0.0,-168.0,16.8
53.92,0.0,0.0,0.0,-168.0,16.8
53.92,0.0,0.0,0.0,-168.0,16.8
53.92,0.0,0.0,0.0,-168.0,16.8
53.92,0.0,0.0,0.0,-168.0,16.8
53.92,0.0,0.0,0.0,-168.0,16.8
53.92,0.0,0.0,0.0,-168.0,16.8
53.92,0.0,0.0,0.0,-168.0,16.8
53.92,0.0,0.0,0.0,-168.0,17.0
53.92,0.0,0.0,0.0,-170.0,17.0
52.18,0.0,0.0,0.0,-170.0,17.0
52.18,0.0,0.0,0.0,-170.0,16.8
52.18,0.0,0.0,0.0,-168.0,16.8
52.18,0.0,0.0,0.0,-168.0,17.0
52.18,0.0,0.0,0.0,-170.0,17.0
52.18,0.0,0.0,0.0,-170.0,16.8
52.18,0.0,0.0,0.0,-168.0,16.8
52.18,0.0,0.0,0.0,-168.0,17.0
52.18,0.0,0.0,0.0,-170.0,17.0
49.3,0.0,0.0,0.0,-170.0,17.0
49.3,0.0,0.0,0.0,-170.0,16.8
49.3,0.0,0.0,0.0,-168.0,16.8
49.3,0.0,0.0,0.0,-168.0,16.8
49.3,0.0,0.0,0.0,-168.0,16.8
49.3,0.0,0.0,0.0,-168.0,16.8
49.3,0.0,0.0,0.0,-168.0,16.8
49.3,0.0,0.0,0.0,-168.0,17.0
49.3,0.0,0.0,0.0,-170.0,17.0
49.3,0.0,0.0,0.0,-170.0,16.8
49.3,0.0,0.0,0.0,-168.0,16.8
49.3,0.0,0.0,0.0,-168.0,17.0
49.3,0.0,0.0,0.0,-170.0,17.0
44.2,0.0,0.0,0.0,-170.0,17.0
44.2,0.0,0.0,0.0,-170.0,16.8
44.2,0.0,0.0,0.0,-168.0,16.8
44.2,0.0,0.0,0.0,-168.0,17.0
44.2,0.0,0.0,0.0,-170.0,17.0
44.2,0.0,0.0,0.0,-170.0,16.8
44.2,0.0,0.0,0.0,-168.0,16.8
44.2,0.0,0.0,0.0,-168.0,16.8
44.2,0.0,0.0,0.0,-168.0,16.8
33.75,0.0,0.0,0.0,-168.0,16.8
33.75,0.0,0.0,0.0,-168.0,16.8
33.75,0.0,0.0,0.0,-168.0,16.8
33.75,0.0,0.0,0.0,-168.0,16.8
33.75,0.0,0.0,0.0,-168.0,16.8
26.84,0.0,0.0,0.0,-168.0,16.8
26.84,0.0,0.0,0.0,-168.0,16.8
26.84,0.0,0.0,0.0,-168.0,16.8
26.84,0.0,0.0,0.0,-168.0,16.8
26.84,0.0,0.0,0.0,-168.0,16.8
26.84,0.0,0.0,0.0,-168.0,17.0
26.84,0.0,0.0,0.0,-170.0,17.0
26.84,0.0,0.0,0.0,-170.0,17.0
26.84,0.0,0.0,0.0,-170.0,17.0
26.84,0.0,0.0,0.0,-170.0,16.8
26.84,0.0,0.0,0.0,-168.0,16.8
26.84,0.0,0.0,0.0,-168.0,16.8
29.48,0.0,0.0,0.0,-168.0,16.8
29.48,0.0,0.0,0.0,-168.0,16.8
29.48,0.0,0.0,0.0,-168.0,16.8
29.48,0.0,0.0,0.0,-168.0,16.8
29.48,0.0,0.0,0.0,-168.0,17.0
29.48,0.0,0.0,0.0,-170.0,17.0
29.48,0.0,0.0,0.0,-170.0,16.8
29.48,0.0,0.0,0.0,-168.0,16.8
29.48,0.0,0.0,0.0,-168.0,16.8
29.48,0.0,0.0,0.0,-168.0,16.8
29.48,0.0,0.0,0.0,-168.0,16.8
29.48,0.0,0.0,0.0,-168.0,16.8
25.79,0.0,0.0,0.0,-168.0,16.8
25.79,0.0,0.0,0.0,-168.0,16.6
25.79,0.0,0.0,0.0,-166.0,16.6
25.79,0.0,0.0,0.0,-166.0,16.8
25.79,0.0,0.0,0.0,-168.0,16.8
25.79,0.0,0.0,0.0,-168.0,16.8
25.79,0.0,0.0,0.0,-168.0,16.8
25.79,0.0,0.0,0.0,-168.0,16.8
21.64,0.0,0.0,0.0,-168.0,16.8
21.64,0.0,0.0,0.0,-168.0,16.8
21.64,0.0,0.0,0.0,-168.0,16.8
21.64,0.0,0.0,0.0,-168.0,16.8
21.64,0.0,0.0,0.0,-168.0,16.8
21.64,0.0,0.0,0.0,-168.0,16.8
21.64,0.0,0.0,0.0,-168.0,16.8
21.64,0.0,0.0,0.0,-168.0,16.8
21.64,0.0,0.0,0.0,-168.0,16.8
21.64,0.0,0.0,0.0,-168.0,16.8
21.64,0.0,0.0,0.0,-168.0,16.8
21.64,0.0,0.0,0.0,-168.0,16.8
16.56,0.0,0.0,0.0,-168.0,16.8
16.56,0.0,0.0,0.0,-168.0,16.8
16.56,0.0,0.0,0.0,-168.0,16.8
16.56,0.0,0.0,0.0,-168.0,16.8
16.56,0.0,0.0,0.0,-168.0,16.8
16.56,0.0,0.0,0.0,-168.0,16.8
16.56,0.0,0.0,0.0,-168.0,16.8
13.55,0.0,0.0,0.0,-168.0,16.8
13.55,0.0,0.0,0.0,-168.0,16.8
13.55,0.0,0.0,0.0,-168.0,16.8
13.55,0.0,0.0,0.0,-168.0,16.8
13.55,0.0,0.0,0.0,-168.0,16.8
13.55,0.0,0.0,0.0,-168.0,16.8
13.55,0.0,0.0,0.0,-168.0,16.8
13.55,0.0,0.0,0.0,-168.0,16.8
13.55,0.0,0.0,0.0,-168.0,16.8
13.55,0.0,0.0,0.0,-168.0,17.0
13.55,0.0,0.0,0.0,-170.0,17.0
