2.753, 0, 0, 0, -1.31481e+06
2.684, 0, 0, 0, -1.31481e+06
2.684, 0, 0, 8962, -1.31481e+06
2.684, 0, 0, 8951, -32
2.684, 0, 0, 8951, -32
2.684, 0, 0, 8951, -32
2.684, 0, 0, 8951, -32
2.684, 0, 0, 8951, -32
2.684, 0, 0, 8951, -32
2.684, 0, 0, 8951, -32
2.684, 0, 0, 8951, -32
2.684, 0, 0, 8951, -32
2.444, 0, 0, 8951, -32
2.444, 0, 0, 8951, 8919
2.309, 0, 0, 8913, 8919
2.309, 0, 0, 8913, 8919
2.309, 0, 0, 8891, 8919
2.309, 0, 0, 8891, 8919
2.309, 0, 0, 8891, 8919
2.309, 0, 0, 8891, 8919
1.939, 0, 0, 8891, 8881
1.939, 0, 0, 8891, 8859
1.906, 0, 0, 8831, 8859
1.906, 0, 0, 8831, 8845
1.906, 0, 0, 8825, 8845
1.906, 0, 0, 8825, 8775
1.906, 0, 0, 8825, 8755
1.906, 0, 0, 8825, 8755
1.906, 0, 0, 8825, 8737
1.906, 0, 0, 8825, 8737
1.873, 0, 0, 8825, 8701
1.873, 0, 0, 8825, 8701
1.873, 0, 0, 8820, 8675
1.873, 0, 0, 8820, 8675
1.873, 0, 0, 8820, 8654
1.873, 0, 0, 8820, 8654
1.873, 0, 0, 8820, 8638
1.873, 0, 0, 8820, 8638
1.873, 0, 0, 8820, 8580
1.873, 0, 0, 8820, 8580
1.873, 0, 0, 8820, 8560
1.873, 0, 0, 8820, 8560
1.873, 0, 0, 8820, 8538
1.873, 0, 0, 8820, 8538
1.873, 0, 0, 8820, 8538
1.84, 0, 0, 8820, 8476
1.84, 0, 0, 8820, 8476
1.84, 0, 0, 8815, 8432
1.84, 0, 0, 8815, 8432
1.84, 0, 0, 8815, 8405
1.84, 0, 0, 8815, 8405
1.84, 0, 0, 8815, 8339
1.84, 0, 0, 8815, 8339
1.84, 0, 0, 8815, 8315
1.84, 0, 0, 8815, 8315
1.84, 0, 0, 8815, 8315
1.84, 0, 0, 8815, 8315
1.84, 0, 0, 8815, 8315
